,value,trip_class,origin,number_of_changes,gate,found_at,distance,destination,depart_date,airline,actual
246,11724.0,0,MOW,2.0,Kiwi.com,2022-02-06T18:16:33,0,IOM,2022-02-23,U2,True
247,5539.0,0,MOW,1.0,Kiwi.com,2022-02-09T08:39:10,0,GDN,2022-02-16,DP,True
248,12308.0,0,MOW,2.0,KupiBilet.ru,2022-02-05T20:53:00,0,BZR,2022-02-10,FR,True
249,11345.0,0,MOW,2.0,City.Travel,2022-02-08T18:49:29,0,SXB,2022-02-12,SN,True
250,13247.0,0,MOW,2.0,Trip.com,2022-02-08T20:03:15,0,DNK,2022-02-28,LO,True
251,6317.0,0,MOW,1.0,Kiwi.com,2022-02-07T20:49:32,0,HTY,2022-02-26,PC,True
252,7915.0,0,MOW,0.0,OneTwoTrip,2022-02-09T08:32:07,0,MUC,2022-02-14,S7,True
253,9546.0,0,MOW,2.0,Kiwi.com,2022-02-05T10:34:47,0,NKT,2022-02-08,DP,True
254,5899.0,0,MOW,0.0,SuperSaver,2022-02-09T10:17:51,0,BER,2022-02-13,DP,True
255,14033.0,0,MOW,3.0,Mytrip.com,2022-02-04T09:22:28,0,CJB,2022-02-25,5W,True
256,6272.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T20:18:09,0,MAN,2022-02-21,A3,True
257,7910.0,0,MOW,2.0,Kiwi.com,2022-02-08T05:34:04,0,IAS,2022-02-28,N4,True
258,2812.0,0,MOW,0.0,SuperKassa.ru,2022-02-09T09:57:32,0,NCU,2022-02-25,R3,True
259,8200.0,0,MOW,2.0,Kiwi.com,2022-02-08T17:16:52,0,QOR,2022-02-09,DP,True
260,6558.0,0,MOW,2.0,KupiBilet.ru,2022-02-07T10:30:53,0,EDI,2022-02-28,A3,True
261,8476.0,0,MOW,2.0,KupiBilet.ru,2022-02-05T00:34:43,0,LPP,2022-02-26,FR,True
262,14251.0,0,MOW,2.0,Kiwi.com,2022-02-06T05:52:40,0,IFO,2022-02-20,LO,True
263,4115.0,0,MOW,0.0,SuperKassa.ru,2022-02-08T18:45:59,0,CEE,2022-02-15,D2,True
264,6317.0,0,MOW,1.0,Kiwi.com,2022-02-07T17:30:42,0,ERC,2022-02-17,PC,True
265,13679.0,0,MOW,2.0,Kiwi.com,2022-02-08T11:29:44,0,ASW,2022-02-22,DP,True
266,12492.0,0,MOW,2.0,Tickets.ru,2022-02-03T17:10:42,0,BBI,2022-02-23,5W,True
267,5812.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T09:33:04,0,RHO,2022-02-28,A3,True
268,4929.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T19:57:16,0,EIN,2022-02-16,FR,True
269,10250.0,0,MOW,1.0,Trip.com,2022-02-09T04:13:44,0,JMK,2022-02-23,A3,True
270,14004.0,0,MOW,2.0,Kiwi.com,2022-02-06T13:59:30,0,INV,2022-02-24,PC,True
271,9003.0,0,MOW,1.0,Kiwi.com,2022-02-08T01:14:57,0,BAL,2022-02-13,DP,True
272,5743.0,0,MOW,0.0,Nebo.Travel,2022-02-09T10:17:25,0,UUD,2022-02-12,U6,True
273,6831.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T16:44:49,0,HAM,2022-02-23,W6,True
274,8612.0,0,MOW,2.0,Kiwi.com,2022-02-08T07:59:41,0,SLL,2022-02-26,5W,True
275,4219.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T09:28:23,0,MQF,2022-02-26,DP,True
276,13779.0,0,MOW,1.0,SuperKassa.ru,2022-02-09T08:42:02,0,ТИО,2022-02-22,5N,True
277,3493.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T09:54:31,0,BAH,2022-02-25,5W,True
278,7048.0,0,MOW,1.0,Kiwi.com,2022-02-07T20:54:28,0,ALY,2022-02-21,5W,True
279,5789.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T06:07:57,0,BRI,2022-02-28,A3,True
280,6142.0,0,MOW,1.0,Kiwi.com,2022-02-03T11:22:48,0,KZR,2022-02-14,N4,True
281,3836.0,0,MOW,0.0,Belavia,2022-02-09T09:49:45,0,MSQ,2022-02-19,B2,True
282,14887.0,0,MOW,3.0,SuperSaver,2022-02-07T05:34:07,0,IXM,2022-02-23,5W,True
283,1380.0,0,MOW,0.0,OneTwoTrip,2022-02-09T09:59:07,0,PKV,2022-02-16,A4,True
284,10297.0,0,MOW,1.0,SuperKassa.ru,2022-02-08T08:12:06,0,НЖГ,2022-02-24,DP,True
285,12361.0,0,MOW,3.0,Tickets.ru,2022-02-02T18:40:49,0,CFN,2022-02-21,A3,True
286,14827.0,0,MOW,2.0,Kiwi.com,2022-02-02T18:16:52,0,PNA,2022-02-14,A3,True
287,12122.0,0,MOW,2.0,KupiBilet.ru,2022-02-09T09:30:20,0,TUN,2022-02-16,S7,True
288,6826.0,0,MOW,1.0,Trip.com,2022-02-09T08:27:21,0,KGS,2022-02-28,A3,True
289,8699.0,0,MOW,3.0,KupiBilet.ru,2022-02-09T08:03:01,0,PLQ,2022-02-28,A3,True
290,8359.0,0,MOW,3.0,KupiBilet.ru,2022-02-06T21:33:13,0,ORK,2022-02-21,A3,True
291,10161.0,0,MOW,2.0,Kiwi.com,2022-02-04T11:14:33,0,CUF,2022-02-11,DP,True
292,7835.0,0,MOW,2.0,Kiwi.com,2022-02-09T10:05:51,0,VNO,2022-02-16,S7,True
293,5796.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T16:42:26,0,BUH,2022-02-28,A3,True
294,10265.0,0,MOW,1.0,Aviakassa,2022-02-07T22:40:26,0,OUL,2022-02-14,AY,True
295,1449.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T10:28:04,0,LED,2022-02-16,DP,True
296,10869.0,0,MOW,2.0,SuperSaver,2022-02-08T08:52:26,0,BLR,2022-02-27,5W,True
297,12916.0,0,MOW,3.0,KupiBilet.ru,2022-02-03T16:06:50,0,PXO,2022-02-28,A3,True
298,5558.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T10:01:58,0,VIE,2022-02-16,DP,True
299,2340.0,0,MOW,0.0,Smartavia,2022-02-09T08:53:35,0,ARH,2022-02-11,5N,True
300,7711.0,0,MOW,2.0,KupiBilet.ru,2022-02-09T09:47:30,0,OPO,2022-02-21,A3,True
301,14115.0,0,MOW,2.0,Kiwi.com,2022-02-09T07:52:13,0,NBO,2022-02-15,QR,True
302,1849.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T10:26:09,0,ULY,2022-02-14,DP,True
303,12389.0,0,MOW,2.0,Clickavia,2022-02-09T07:57:56,0,KZO,2022-02-25,DP,True
304,2364.0,0,MOW,0.0,Biletix,2022-02-09T10:26:05,0,VOZ,2022-02-10,U6,True
305,3244.0,0,MOW,0.0,OneTwoTrip,2022-02-09T09:52:22,0,LWN,2022-02-16,N4,True
306,5175.0,0,MOW,1.0,Aviakassa,2022-02-08T10:59:27,0,KMW,2022-02-08,КБ,True
307,12867.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T14:31:56,0,PYJ,2022-02-23,DP,True
308,4980.0,0,MOW,0.0,OneTwoTrip,2022-02-08T19:07:26,0,KVK,2022-02-15,S7,True
309,8817.0,0,MOW,2.0,Kiwi.com,2022-02-09T04:48:02,0,YEI,2022-02-24,PC,True
310,14635.0,0,MOW,2.0,Kiwi.com,2022-02-04T16:05:35,0,LGG,2022-02-23,TB,True
311,7862.0,0,MOW,2.0,Kiwi.com,2022-02-09T07:32:49,0,AGA,2022-02-28,FR,True
312,8164.0,0,MOW,2.0,KupiBilet.ru,2022-02-03T13:02:45,0,LDY,2022-02-23,U2,True
313,13481.0,0,MOW,2.0,Kiwi.com,2022-02-08T10:05:29,0,BRQ,2022-02-17,AY,True
314,8622.0,0,MOW,2.0,Kiwi.com,2022-02-05T06:13:17,0,KDL,2022-02-16,FR,True
315,1915.0,0,MOW,0.0,Tickets.ru,2022-02-09T10:20:27,0,UGC,2022-02-10,S7,True
316,7949.0,0,MOW,1.0,Kiwi.com,2022-02-08T21:43:43,0,LDE,2022-02-18,DP,True
317,7658.0,0,MOW,2.0,Kiwi.com,2022-02-07T11:56:19,0,ERZ,2022-02-19,PC,True
318,4360.0,0,MOW,0.0,Charterscanners,2022-02-09T09:40:05,0,NOZ,2022-02-12,U6,True
319,6057.0,0,MOW,1.0,Kiwi.com,2022-02-08T20:00:41,0,BJV,2022-02-24,PC,True
320,9968.0,0,MOW,2.0,KupiBilet.ru,2022-02-02T14:25:16,0,NTE,2022-02-12,DP,True
321,10246.0,0,MOW,2.0,KupiBilet.ru,2022-02-04T11:50:12,0,OVD,2022-02-12,DP,True
322,8460.0,0,MOW,2.0,KupiBilet.ru,2022-02-07T15:18:59,0,LCJ,2022-02-16,FR,True
323,7314.0,0,MOW,3.0,KupiBilet.ru,2022-02-08T11:47:09,0,MMA,2022-02-21,A3,True
324,2790.0,0,MOW,0.0,Smartavia,2022-02-09T10:03:21,0,MMK,2022-02-28,5N,True
325,13824.0,0,MOW,2.0,Kiwi.com,2022-02-06T20:47:08,0,EFL,2022-02-16,S7,True
326,4899.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T08:33:55,0,MIL,2022-02-28,A3,True
327,6057.0,0,MOW,1.0,Kiwi.com,2022-02-08T20:53:28,0,KYA,2022-02-15,PC,True
328,6483.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T06:28:07,0,DUS,2022-02-28,N4,True
329,9289.0,0,MOW,2.0,Kiwi.com,2022-02-06T17:48:09,0,VAN,2022-02-08,S7,True
330,9476.0,0,MOW,2.0,Kiwi.com,2022-02-08T14:25:30,0,LEJ,2022-02-14,DP,True
331,2049.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T10:28:27,0,NBC,2022-02-25,DP,True
332,7378.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T09:43:23,0,ALA,2022-02-28,5W,True
333,9913.0,0,MOW,2.0,Kiwi.com,2022-02-06T20:56:54,0,RTM,2022-02-10,PC,True
334,6170.0,0,MOW,1.0,Kiwi.com,2022-02-08T19:56:23,0,DLM,2022-02-17,PC,True
335,12415.0,0,MOW,2.0,Kiwi.com,2022-02-07T16:35:16,0,KTM,2022-02-24,DP,True
336,1349.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T10:23:09,0,UFA,2022-02-17,DP,True
337,3468.0,0,MOW,1.0,SuperKassa.ru,2022-02-09T10:17:43,0,IJK,2022-02-24,WZ,True
338,8152.0,0,MOW,1.0,FlyOne,2022-02-09T08:17:31,0,PMF,2022-02-25,5F,True
339,9370.0,0,MOW,3.0,Tickets.ru,2022-02-03T20:25:49,0,NCL,2022-02-11,FR,True
340,13658.0,0,MOW,2.0,Aviakassa,2022-02-04T04:24:11,0,NAG,2022-02-28,5W,True
341,9718.0,0,MOW,0.0,City.Travel️,2022-02-09T10:18:38,0,UUS,2022-02-25,ZF,True
342,11835.0,0,MOW,2.0,SuperSaver,2022-02-09T06:04:48,0,VNS,2022-02-28,5W,True
343,8928.0,0,MOW,0.0,SuperKassa.ru,2022-02-09T10:07:17,0,GNJ,2022-02-16,UT,True
344,9214.0,0,MOW,2.0,KupiBilet.ru,2022-02-03T10:26:36,0,BIO,2022-02-25,FR,True
345,12382.0,0,MOW,2.0,Kiwi.com,2022-02-06T13:35:53,0,EAS,2022-02-28,A3,True
346,6379.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T07:50:02,0,BRE,2022-02-23,FR,True
347,7424.0,0,MOW,3.0,KupiBilet.ru,2022-02-06T15:47:26,0,PSR,2022-02-16,DP,True
348,8604.0,0,MOW,3.0,KupiBilet.ru,2022-02-06T21:47:42,0,LIL,2022-02-21,A3,True
349,1995.0,0,MOW,0.0,Utair,2022-02-09T10:21:59,0,IGT,2022-02-14,UT,True
350,4985.0,0,MOW,0.0,Utair,2022-02-09T10:27:33,0,UCT,2022-02-10,UT,True
351,5818.0,0,MOW,2.0,Kiwi.com,2022-02-09T08:22:51,0,AMM,2022-02-21,FR,True
352,13387.0,0,MOW,1.0,Trip.com,2022-02-05T21:34:16,0,AAN,2022-02-15,EY,True
353,10287.0,0,MOW,1.0,Kiwi.com,2022-02-08T19:36:46,0,ISB,2022-02-19,5W,True
354,10819.0,0,MOW,3.0,Aviakassa,2022-02-06T22:52:33,0,SVG,2022-02-26,PC,True
355,6588.0,0,MOW,3.0,KupiBilet.ru,2022-02-08T07:53:48,0,GOA,2022-02-21,A3,True
356,4927.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T08:02:24,0,NJC,2022-02-24,A4,True
357,1499.0,0,MOW,0.0,Red Wings,2022-02-09T10:26:29,0,ROV,2022-02-21,WZ,True
358,5640.0,0,MOW,2.0,Kiwi.com,2022-02-09T09:28:21,0,BCN,2022-02-28,A3,True
359,2649.0,0,MOW,1.0,SuperKassa.ru,2022-02-09T08:19:30,0,SKX,2022-02-25,A4,True
360,6255.0,0,MOW,0.0,OneTwoTrip,2022-02-09T09:09:19,0,RIX,2022-02-20,SU,True
361,10760.0,0,MOW,2.0,KupiBilet.ru,2022-02-04T07:49:24,0,XRY,2022-02-28,A3,True
362,4381.0,0,MOW,1.0,OneTwoTrip,2022-02-09T06:54:41,0,HEL,2022-02-24,S7,True
363,8890.0,0,MOW,2.0,Kiwi.com,2022-02-04T15:26:04,0,GNY,2022-02-26,DP,True
364,11684.0,0,MOW,1.0,Trip.com,2022-02-02T11:17:02,0,TOS,2022-02-28,AY,True
365,7176.0,0,MOW,2.0,Kiwi.com,2022-02-07T05:09:40,0,EDO,2022-02-25,N4,True
366,7739.0,0,MOW,2.0,City.Travel️,2022-02-09T05:48:56,0,ODS,2022-02-24,A3,True
367,9149.0,0,MOW,1.0,KupiBilet.ru,2022-02-02T18:21:24,0,NQT,2022-02-20,FR,True
368,14277.0,0,MOW,2.0,Kiwi.com,2022-02-08T03:08:02,0,REG,2022-02-25,S7,True
369,1849.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T10:17:04,0,KZN,2022-02-23,DP,True
370,2049.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T10:24:16,0,SGC,2022-02-26,DP,True
371,2170.0,0,MOW,1.0,Azimuth,2022-02-09T08:57:45,0,PEZ,2022-02-17,A4,True
372,13652.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T11:43:58,0,ATQ,2022-02-20,5W,True
373,8654.0,0,MOW,1.0,Kiwi.com,2022-02-02T15:24:45,0,ADF,2022-02-21,DP,True
374,10932.0,0,MOW,2.0,Kiwi.com,2022-02-07T16:47:24,0,SKT,2022-02-18,5W,True
375,5549.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T08:23:42,0,CGN,2022-02-26,DP,True
376,6980.0,0,MOW,3.0,KupiBilet.ru,2022-02-08T13:34:55,0,ZAZ,2022-02-28,A3,True
377,12118.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T10:10:48,0,NER,2022-02-28,DP,True
378,12379.0,0,MOW,2.0,Kiwi.com,2022-02-08T12:11:28,0,OMH,2022-02-20,PC,True
379,8367.0,0,MOW,2.0,KupiBilet.ru,2022-02-06T14:01:19,0,AOI,2022-02-19,W6,True
380,6826.0,0,MOW,1.0,Trip.com,2022-02-08T18:53:07,0,IOA,2022-02-24,A3,True
381,6274.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T16:17:01,0,KRK,2022-02-09,S7,True
382,13933.0,0,MOW,3.0,Clickavia,2022-02-08T16:27:15,0,DAC,2022-02-26,5W,True
383,6267.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T15:56:56,0,LWO,2022-02-28,A3,True
384,9887.0,0,MOW,2.0,Kiwi.com,2022-02-06T07:07:33,0,TRD,2022-02-25,S7,True
385,11182.0,0,MOW,1.0,Kiwi.com,2022-02-09T08:59:38,0,DBV,2022-02-28,N4,True
386,9519.0,0,MOW,2.0,KupiBilet.ru,2022-02-09T09:09:17,0,DRS,2022-02-28,N4,True
387,13001.0,0,MOW,2.0,Kiwi.com,2022-02-07T14:20:29,0,LXR,2022-02-21,DP,True
388,12787.0,0,MOW,3.0,KupiBilet.ru,2022-02-08T17:57:29,0,TNG,2022-02-21,A3,True
389,2138.0,0,MOW,0.0,Kiwi.com,2022-02-09T09:36:00,0,AUH,2022-02-25,5W,True
390,7291.0,0,MOW,2.0,KupiBilet.ru,2022-02-07T11:50:03,0,BDS,2022-02-14,A3,True
391,10675.0,0,MOW,3.0,KupiBilet.ru,2022-02-09T05:29:50,0,ZTH,2022-02-19,PC,True
392,11440.0,0,MOW,0.0,MEGO.travel,2022-02-09T10:23:06,0,YKS,2022-02-10,R3,True
393,2785.0,0,MOW,0.0,MEGO.travel,2022-02-09T10:18:18,0,IKU,2022-02-19,S7,True
394,5470.0,0,MOW,2.0,KupiBilet.ru,2022-02-09T10:11:40,0,TBS,2022-02-22,PC,True
395,3149.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T10:23:12,0,BAX,2022-02-11,DP,True
396,9251.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T22:33:22,0,PWQ,2022-02-20,DP,True
397,7052.0,0,MOW,2.0,KupiBilet.ru,2022-02-07T14:30:28,0,CPH,2022-02-21,A3,True
398,9266.0,0,MOW,1.0,Kiwi.com,2022-02-07T08:24:39,0,AJI,2022-02-22,DP,True
399,13723.0,0,MOW,2.0,Kiwi.com,2022-02-06T13:08:14,0,EVE,2022-02-21,AY,True
400,7175.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T08:47:31,0,HMB,2022-02-12,5W,True
401,7774.0,0,MOW,2.0,Kiwi.com,2022-02-07T19:45:41,0,PMI,2022-02-21,W6,True
402,1499.0,0,MOW,0.0,Red Wings,2022-02-09T10:28:28,0,AER,2022-02-27,WZ,True
403,5403.0,0,MOW,2.0,Kiwi.com,2022-02-08T04:27:30,0,TKU,2022-02-09,DP,True
404,8106.0,0,MOW,3.0,KupiBilet.ru,2022-02-09T09:43:26,0,FNC,2022-02-28,W9,True
405,4806.0,0,MOW,0.0,SuperSaver,2022-02-09T10:19:27,0,HRG,2022-02-24,DP,True
406,11159.0,0,MOW,2.0,Kiwi.com,2022-02-05T11:36:56,0,PEG,2022-02-11,DP,True
407,6967.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T18:29:46,0,SCV,2022-02-28,W6,True
408,8571.0,0,MOW,2.0,KupiBilet.ru,2022-02-09T09:56:50,0,LPA,2022-02-21,FR,True
409,5789.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T07:33:15,0,SJJ,2022-02-28,5W,True
410,9356.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T09:18:51,0,MJZ,2022-02-13,WZ,True
411,6662.0,0,MOW,3.0,KupiBilet.ru,2022-02-09T05:14:26,0,PSA,2022-02-21,A3,True
412,6599.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T13:54:55,0,WRO,2022-02-21,A3,True
413,11534.0,0,MOW,2.0,SuperKassa.ru,2022-02-09T09:01:24,0,HTA,2022-02-27,U6,True
414,5898.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T20:48:03,0,EYK,2022-02-19,DP,True
415,2149.0,0,MOW,0.0,OneTwoTrip,2022-02-09T09:59:30,0,TJM,2022-02-16,DP,True
416,2099.0,0,MOW,0.0,OneTwoTrip,2022-02-09T10:22:59,0,PEE,2022-02-15,DP,True
417,14195.0,0,MOW,3.0,Tickets.ru,2022-02-05T01:17:53,0,PNL,2022-02-25,S7,True
418,13355.0,0,MOW,2.0,Aviakassa,2022-02-02T14:44:49,0,HYD,2022-02-08,5W,True
419,9521.0,0,MOW,1.0,Kiwi.com,2022-02-08T09:11:28,0,IGD,2022-02-16,DP,True
420,6509.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T09:41:58,0,MRS,2022-02-16,DP,True
421,9743.0,0,MOW,2.0,KupiBilet.ru,2022-02-09T00:56:44,0,CLJ,2022-02-16,DP,True
422,12913.0,0,MOW,1.0,City.Travel,2022-02-08T10:18:51,0,KTT,2022-02-12,AY,True
423,3199.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T10:16:43,0,KRO,2022-02-24,DP,True
424,10692.0,0,MOW,2.0,SuperSaver,2022-02-09T10:24:38,0,GOI,2022-02-25,5W,True
425,3170.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T10:24:23,0,FEG,2022-02-23,IO,True
426,6836.0,0,MOW,2.0,Kiwi.com,2022-02-09T08:30:40,0,SVQ,2022-02-21,A3,True
427,3419.0,0,MOW,0.0,FlyOne,2022-02-09T09:58:15,0,KIV,2022-02-28,5F,True
428,6788.0,0,MOW,2.0,KupiBilet.ru,2022-02-09T08:04:10,0,KUN,2022-02-28,A3,True
429,5474.0,0,MOW,0.0,OneTwoTrip,2022-02-09T10:00:27,0,ZAG,2022-02-28,N4,True
430,4520.0,0,MOW,0.0,MEGO.travel,2022-02-09T10:22:09,0,AZN,2022-02-14,ZF,True
431,5795.0,0,MOW,2.0,KupiBilet.ru,2022-02-07T17:55:05,0,AHO,2022-02-21,A3,True
432,10128.0,0,MOW,2.0,Kiwi.com,2022-02-08T22:31:35,0,IXE,2022-02-12,5W,True
433,6057.0,0,MOW,1.0,Kiwi.com,2022-02-09T00:20:33,0,ANK,2022-02-15,PC,True
434,5782.0,0,MOW,2.0,Trip.com,2022-02-09T01:26:38,0,NAP,2022-02-28,A3,True
435,6175.0,0,MOW,0.0,S7 Airlines,2022-02-09T06:10:39,0,BOJ,2022-02-28,S7,True
436,7307.0,0,MOW,2.0,City.Travel️,2022-02-09T08:22:07,0,WAW,2022-02-26,AY,True
437,3040.0,0,MOW,1.0,OZON,2022-02-09T08:47:23,0,GDZ,2022-02-17,ГЭ,True
438,5516.0,0,MOW,1.0,SuperKassa.ru,2022-02-09T10:26:50,0,KQT,2022-02-13,N4,True
439,10667.0,0,MOW,1.0,Kiwi.com,2022-02-07T17:28:31,0,PUY,2022-02-21,N4,True
440,7189.0,0,MOW,2.0,Kiwi.com,2022-02-09T07:04:18,0,AMS,2022-02-21,A3,True
441,11235.0,0,MOW,2.0,Kiwi.com,2022-02-02T15:56:01,0,PAS,2022-02-25,S7,True
442,5676.0,0,MOW,1.0,Kiwi.com,2022-02-09T09:23:32,0,TLV,2022-02-22,PC,True
443,14899.0,0,MOW,1.0,SuperSaver,2022-02-09T05:33:58,0,URA,2022-02-26,KC,True
444,8283.0,0,MOW,3.0,Tickets.ru,2022-02-04T14:03:51,0,TRS,2022-02-14,A3,True
445,10354.0,0,MOW,2.0,Kiwi.com,2022-02-08T18:13:23,0,RBA,2022-02-28,FR,True
446,1499.0,0,MOW,0.0,Red Wings,2022-02-09T10:28:16,0,SIP,2022-02-27,WZ,True
447,10905.0,0,MOW,1.0,City.Travel️,2022-02-06T18:18:23,0,GUW,2022-02-27,DV,True
448,6843.0,0,MOW,2.0,KupiBilet.ru,2022-02-05T19:19:44,0,FEZ,2022-02-28,A3,True
449,9031.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T10:25:14,0,RGK,2022-02-20,S7,True
450,7800.0,0,MOW,0.0,Trip.com,2022-02-09T09:54:38,0,ATH,2022-02-24,A3,True
451,7034.0,0,MOW,2.0,Kiwi.com,2022-02-08T17:12:59,0,ALC,2022-02-28,A3,True
452,12183.0,0,MOW,1.0,Kiwi.com,2022-02-09T06:59:43,0,BGW,2022-02-14,DP,True
453,3978.0,0,MOW,0.0,OneTwoTrip,2022-02-09T10:18:26,0,OVB,2022-02-23,N4,True
454,8344.0,0,MOW,2.0,Kiwi.com,2022-02-05T20:47:08,0,MLX,2022-02-14,UT,True
455,2524.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T10:09:02,0,REN,2022-02-21,N4,True
456,14796.0,0,MOW,2.0,Kiwi.com,2022-02-04T14:43:02,0,BES,2022-02-09,DP,True
457,2610.0,0,MOW,1.0,Utair,2022-02-09T10:22:29,0,ESL,2022-02-10,UT,True
458,3435.0,0,MOW,0.0,Utair,2022-02-07T16:54:42,0,KGP,2022-02-28,UT,True
459,12280.0,0,MOW,2.0,KupiBilet.ru,2022-02-05T05:41:13,0,BZG,2022-02-12,FR,True
460,11806.0,0,MOW,1.0,Kiwi.com,2022-02-07T07:18:41,0,CCJ,2022-02-08,5W,True
461,10292.0,0,MOW,3.0,KupiBilet.ru,2022-02-02T13:37:42,0,HAU,2022-02-28,A3,True
462,6037.0,0,MOW,2.0,Trip.com,2022-02-08T19:58:52,0,CAG,2022-02-21,A3,True
463,11781.0,0,MOW,2.0,SuperSaver,2022-02-08T07:11:00,0,CCU,2022-02-26,5W,True
464,2955.0,0,MOW,0.0,Biletix,2022-02-09T10:26:57,0,TAS,2022-02-17,S7,True
465,10989.0,0,MOW,2.0,Kiwi.com,2022-02-08T00:08:05,0,COK,2022-02-23,EK,True
466,2306.0,0,MOW,0.0,S7 Airlines,2022-02-09T10:16:46,0,LPK,2022-02-22,S7,True
467,4825.0,0,MOW,0.0,Nebo.Travel,2022-02-09T10:27:29,0,AYT,2022-02-11,ZF,True
468,7682.0,0,MOW,1.0,SuperSaver,2022-02-02T20:02:06,0,JSH,2022-02-21,A3,True
469,5790.0,0,MOW,2.0,KupiBilet.ru,2022-02-04T09:30:46,0,TSR,2022-02-21,A3,True
470,3299.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T10:21:14,0,STW,2022-02-25,DP,True
471,9811.0,0,MOW,2.0,Kiwi.com,2022-02-07T23:58:30,0,HRK,2022-02-16,UT,True
472,2049.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T10:24:42,0,VOG,2022-02-11,DP,True
473,12408.0,0,MOW,2.0,Kiwi.com,2022-02-03T13:38:00,0,LEI,2022-02-25,DP,True
474,6893.0,0,MOW,2.0,KupiBilet.ru,2022-02-06T21:23:51,0,BRS,2022-02-09,S7,True
475,7267.0,0,MOW,1.0,Kiwi.com,2022-02-08T09:14:01,0,NUE,2022-02-25,PC,True
476,8897.0,0,MOW,1.0,Aviakassa,2022-02-09T08:01:33,0,ZRH,2022-02-23,AY,True
477,14708.0,0,MOW,2.0,KupiBilet.ru,2022-02-04T14:32:32,0,PAT,2022-02-20,5W,True
478,1499.0,0,MOW,0.0,Red Wings,2022-02-09T09:35:41,0,KVX,2022-02-21,WZ,True
479,10485.0,0,MOW,2.0,Kiwi.com,2022-02-05T22:06:36,0,OSR,2022-02-09,FR,True
480,11072.0,0,MOW,2.0,KupiBilet.ru,2022-02-09T00:42:31,0,FLR,2022-02-14,A3,True
481,6051.0,0,MOW,1.0,Biletix,2022-02-09T10:28:46,0,DYU,2022-02-11,N4,True
482,8676.0,0,MOW,3.0,KupiBilet.ru,2022-02-08T20:04:01,0,FAO,2022-02-28,A3,True
483,10521.0,0,MOW,3.0,KupiBilet.ru,2022-02-07T10:18:18,0,PED,2022-02-24,A3,True
484,5893.0,0,MOW,1.0,Utair,2022-02-09T07:27:22,0,NYA,2022-02-15,UT,True
485,10336.0,0,MOW,1.0,MyHolidays,2022-02-03T10:14:45,0,KUO,2022-02-10,AY,True
486,9613.0,0,MOW,2.0,KupiBilet.ru,2022-02-09T09:48:09,0,KHV,2022-02-26,R3,True
487,8058.0,0,MOW,1.0,OneTwoTrip,2022-02-07T06:15:20,0,KVA,2022-02-24,A3,True
488,9776.0,0,MOW,1.0,Kiwi.com,2022-02-08T18:54:21,0,LHE,2022-02-28,5W,True
489,10808.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T09:48:28,0,TRV,2022-02-21,5W,True
490,4242.0,0,MOW,1.0,City.Travel,2022-02-09T10:28:25,0,EVN,2022-02-27,A4,True
491,5370.0,0,MOW,1.0,Utair,2022-02-09T09:18:14,0,NUX,2022-02-23,UT,True
492,12476.0,0,MOW,2.0,Kiwi.com,2022-02-07T11:05:30,0,ABZ,2022-02-24,PC,True
